"";"City";"area_estabelecimentos";"area_lavouras";"area_producao";"despesas_terra";"qtde_estabelecimentos";"pessoal_ocupado";"salarios";"pessoal_homens";"pessoal_mulheres";"qtde_tratores";"qtde_maquinas";"uso_adubos";"uso_corretivos";"uso_assistencia_tecnica";"uso_agrotoxicos";"uso_conservacao";"uso_irrigacao";"uso_energia";"despesa_insumos";"intensidade_agrotoxico";"despesas_estabelecimentos";"despesas_outras";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"CR_sicor";"producao";"pib_agro_municipios";"cluster"
"2594";3530706;-0,0359605470896575;0,667136850285503;0,322061349851244;1,5379706336209;-0,491042662542486;0,679642501400933;4,09835968150673;0,776514022763319;0,442546849325538;2,14749386713419;1,67829487329956;-0,122639119719307;0,719846291205672;0,200963711558208;0,200963711558208;-0,267368577577483;0,124989262952078;-0,485553961188198;1,50471703676337;-0,138142999606243;1,78994382048959;0,992266072635235;1,12293066388725;1,18355010102419;-0,498631324327296;0,0351051904690268;1,66421413973346;1,35671995343513;11
"2595";3530805;-0,256053347209775;0,253256997156721;0,00184991153686708;0,310510881306549;-0,290603609257221;0,0423814663604961;1,20421715795061;0,0420811379248395;0,0403852224654976;2,24050401491526;2,06398582862485;0,139421348061898;0,875087706117567;0,739736818558989;0,739736818558989;0,345359474792033;0,0524741999155408;-0,24885688663871;0,46054692990342;-0,138842223206085;0,512345036100495;0,000375843590722216;0,442903056409436;0,385938288856007;-0,365645223488831;-0,0490317518976703;0,907962838040492;1,21278149322932;11
"2596";3530904;-0,416501810233315;-0,178810874638354;-0,319323700570522;-0,232481773754367;-0,938100354918933;-0,901850924406186;-0,426958263489183;-0,920311475987152;-0,809252017379657;-0,426698752336173;-0,421400285981663;-0,789021452077228;-0,552270858766802;-0,654734752501856;-0,654734752501856;-0,772031717712516;-0,434988168274512;-0,930222737162237;-0,334650117907592;-0,101345295719259;-0,38041880376657;-0,311976004008389;-0,225047749435726;-0,19073957808286;-0,92579879974782;-0,283561521214481;-0,379447119418307;-0,368928590052577;5
"2597";3531001;-0,435887975274077;-0,301600486329957;-0,383808588178183;0,361350803064048;-0,881112780945672;-0,540896052428395;1,90036965137186;-0,430689552761499;-0,729952541660776;-0,36925130811845;-0,397394624861832;-0,738481219005138;-0,565207643342794;-0,71019668998723;-0,71019668998723;-0,780676910691275;-0,398730636756244;-0,872771990912361;-0,164274585023234;-0,111062084223835;0,740637960417825;0,428011536678781;1,17443219845993;-0,199604748190409;-0,866358042554869;-0,316188602782052;-0,380946834973277;-0,55291002095138;5
"2598";3531209;-0,466735814826043;-0,400954463949835;-0,428761347787701;-0,329760634722623;-0,845741183307096;-0,797397611895799;-0,341805377081818;-0,813587003238157;-0,71579192099669;-0,352837752627672;-0,458208966365404;-0,654247497218322;-0,414278489956229;-0,52004147575166;-0,52004147575166;-0,699628226515413;-0,285929427588298;-0,823364349137468;-0,381289908134548;-0,139314283734543;-0,437746668403653;-0,348095780273595;-0,344097179915106;-0,3600541872366;-0,839156340110638;-0,322461831204677;-0,462771541173569;-0,226850904455462;5
"2599";3531308;-0,265572285680239;0,216835071869308;-0,0151228341718637;0,418206353562387;-0,502833195088678;0,136932477073263;4,99387247450981;0,348679952181821;-0,298525632094959;1,95053120124485;1,63668506069186;-0,105792375361944;0,417987984432542;0,458465564168876;0,458465564168876;-0,198207033747414;0,660795006499822;-0,444189423888287;0,382419593493972;-0,137984569040531;1,12244704047256;-0,212880555653848;1,60212657089688;0,446002713449067;-0,492586501561911;-0,0337492976164088;0,148954540458879;1,02200775346262;11
"2600";3531407;-0,0886541023228803;0,581208377163217;0,201077617117922;-0,142218764833028;-0,180558638826096;-0,321767696519754;0,0334906382177041;-0,225666223533166;-0,495830280014556;0,911006020162238;0,721269183322297;-0,184410515696305;0,39642667680589;-0,17538514994969;-0,17538514994969;-0,25764273547638;-0,265786354522593;-0,220131513513772;-0,196186818726491;-0,139191131456069;-0,0809251325124801;-0,237490662280141;-0,0421210982558518;0,393014490812768;-0,202435008823442;-0,109693789972222;0,249700469976761;0,219479079913656;6
"2601";3531506;-0,285264607195855;0,23283685725926;-0,025129441619188;0,0558540275791301;-0,775980532408793;-0,600948721394612;0,65032125752395;-0,522903241934973;-0,721456169262325;0,257199393112913;0,269962754269472;-0,504498658486205;-0,142606013860412;-0,25065492225127;-0,25065492225127;-0,585079419546862;-0,148956530741506;-0,768211632737587;0,0283818752898709;-0,13845667126939;0,0376114352185099;-0,0463178568142978;0,245405786090395;0,676613020821915;-0,768633407847816;-0,0276673833964677;0,272545761062242;-0,109770179550881;5
"2602";3531605;-0,309358279134373;-0,0246011247353445;-0,228013407613688;-0,252772017963374;-0,730783490981723;-0,531632608811266;0,0438959791187222;-0,52009470317842;-0,522263438587516;-0,333688604555098;-0,301371980382508;-0,577501217368112;-0,414278489956229;-0,369501931148501;-0,369501931148501;-0,576434226568103;-0,354415876011694;-0,726847095437677;-0,29104380997182;-0,138725414179286;-0,264268728649832;-0,345475692876119;-0,170912295249433;-0,180650377135298;-0,72732711895102;-0,265558614123768;-0,19313283284111;-0,261434847203002;5
"2603";3531704;-0,410205472944649;-0,421023888763985;-0,412327419403057;-0,341420380690616;-0,85458408271674;-0,865755437208407;-0,423891955300961;-0,875842945675071;-0,792259272582754;-0,599041084989343;-0,576636894556571;-0,708531451258715;-0,513460505038829;-0,630965350722409;-0,630965350722409;-0,702870173882448;-0,330244188332848;-0,831407453612451;-0,390587531357027;-0,139103695446623;-0,463210024178781;-0,371115119551421;-0,368026619809048;-0,388156197054648;-0,847216103797818;-0,323761440680222;-0,507892682475915;-0,597141640634144;5
