"";"Ano";"Município (Código)";"Município";"area_lavouras";"despesa_insumos";"despesa_lavouras";"despesa_terras";"CR_RECOR";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"1289";"2006";"2503753";"Cajazeirinhas - PB";495;533;117;27;3042145,96000001;764;18;9;56;46;112;61;1;6615;2278;4
"1290";"2006";"2503803";"Caldas Brandão - PB";463;82;282;25;130154,09;515;51;18;161;43;43;9;1;4178;1015;4
"1291";"2006";"2503902";"Camalaú - PB";1724;423;877;192;1240103,48;1927;493;5;327;77;173;120;4;4185;4335;4
"1292";"2006";"2504009";"Campina Grande - PB";6346;2558;1082;163;3425125,21000001;5359;3448;35;4881;361;644;196;9;34407;13394;6
"1297";"2006";"2504207";"Catingueira - PB";2633;127;378;22;503257,500000001;711;760;6;364;12;128;21;2;3997;3805;4
"1298";"2006";"2504306";"Catolé do Rocha - PB";3426;1027;413;257;1862786,82;1589;685;32;272;163;546;64;8;10917;4751;4
"1299";"2006";"2504355";"Caturité - PB";1390;1388;324;114;513186,89;759;408;13;165;210;153;69;3;10535;3765;4
"1300";"2006";"2504405";"Conceição - PB";5121;355;541;128;3937253,84;3624;673;8;622;60;462;63;3;12241;8798;4
"1301";"2006";"2504504";"Condado - PB";875;599;205;93;3583986,74000001;1023;128;7;127;57;148;42;8;3625;2572;4
"1302";"2006";"2504603";"Conde - PB";4096;924;2114;742;1015156,2;1280;47;22;21700;353;72;108;41;28553;14042;4
"1303";"2006";"2504702";"Congo - PB";1107;497;178;268;740257,869999999;1539;20;4;200;96;219;56;4;1763;3126;4
"1304";"2006";"2504801";"Coremas - PB";1539;431;189;67;22986545,76;2478;180;7;147;70;380;31;4;10252;6244;4
"1306";"2006";"2504900";"Cruz do Espírito Santo - PB";2499;116;655;108;596418,99;2812;610;18;2126;256;208;123;8;25886;14399;4
"1307";"2006";"2505006";"Cubati - PB";2618;412;560;79;14641720,03;1460;2282;10;4543;52;234;113;1;3053;3824;4
"1308";"2006";"2505105";"Cuité - PB";10202;739;1491;86;5393437,35;5350;384;42;8049;125;679;70;11;17755;4840;6
"1309";"2006";"2505204";"Cuitegi - PB";1150;89;236;36;259274,58;986;71;10;657;64;30;13;1;4556;1378;4
"1310";"2006";"2505238";"Cuité de Mamanguape - PB";1853;229;250;166;702390,880000001;2050;47;17;2606;32;111;16;5;14529;3669;4
"1311";"2006";"2505279";"Curral de Cima - PB";1541;538;1311;422;6744061,7;1815;49;15;1331;256;162;22;6;16048;2975;4
"1314";"2006";"2505402";"Desterro - PB";1679;138;137;21;1847345,88000003;971;47;4;29;14;9;27;1;7128;1770;4
"1316";"2006";"2505600";"Diamante - PB";1925;96;212;79;535678,88;1565;63;3;144;12;217;59;3;3133;3950;4
"1317";"2006";"2505709";"Dona Inês - PB";2276;413;446;63;675139,77;4432;1730;7;1367;465;636;70;2;3899;2951;6
"1318";"2006";"2505808";"Duas Estradas - PB";729;114;194;41;191046,7;555;17;6;329;65;19;16;1;2937;1500;4
"1319";"2006";"2505907";"Emas - PB";817;143;107;63;4527467,11999996;443;211;18;94;2;45;33;1;2624;2265;4
"1320";"2006";"2506004";"Esperança - PB";3912;425;946;132;1221048,08;5437;533;6;2266;853;226;101;3;14513;9185;6
"1323";"2006";"2506251";"Gado Bravo - PB";884;2501;249;67;406981,12;3674;159;3;278;305;113;26;7;22793;4059;4
"1324";"2006";"2506301";"Guarabira - PB";2387;1002;649;269;2787210,68000006;2348;862;35;1119;408;306;39;11;17917;5321;4
"1325";"2006";"2506400";"Gurinhém - PB";3128;527;561;142;435481,76;3282;118;31;1327;113;1120;69;1;8687;5394;6
"1326";"2006";"2506509";"Gurjão - PB";1223;541;53;34;267331,8;767;666;10;56;90;39;42;3;2503;2401;4
"1327";"2006";"2506608";"Ibiara - PB";2130;105;223;66;667084,229999999;1510;238;3;253;16;338;32;1;3720;3736;4
"1329";"2006";"2506806";"Ingá - PB";3300;245;418;70;496827,47;2687;209;22;288;15;684;27;4;6713;2929;4
"1330";"2006";"2506905";"Itabaiana - PB";3700;849;740;683;11417684,49;2184;808;45;12359;118;408;108;11;10310;5602;4
"1331";"2006";"2507002";"Itaporanga - PB";4209;451;580;205;1057684,06;2604;324;6;2046;60;433;84;4;11299;11391;4
"1332";"2006";"2507101";"Itapororoca - PB";3470;1363;3245;1456;2449361,08000002;3321;222;19;5389;599;366;65;24;31395;10419;4
"1333";"2006";"2507200";"Itatuba - PB";2091;689;248;84;1130768,05;2362;611;24;114;45;589;28;3;10842;3718;4
"1334";"2006";"2507309";"Jacaraú - PB";5535;1777;2964;2004;828463,43;2144;35;20;7481;189;102;56;12;14380;10273;4
"1335";"2006";"2507408";"Jericó - PB";1510;469;295;95;1247348,02;1724;500;23;398;111;361;178;3;5690;2974;4
"1336";"2006";"2507507";"João Pessoa - PB";321;314;452;170;4964712,11;265;117;11;181;40;10;24;9;14642;4862;4
"1337";"2006";"2507606";"Juarez Távora - PB";1231;142;154;40;306848,05;862;23;6;562;7;293;8;1;1934;2590;4
"1338";"2006";"2507705";"Juazeirinho - PB";4601;582;692;50;1125158,57;3878;309;23;1766;159;361;95;2;6671;3265;4
"1340";"2006";"2507903";"Juripiranga - PB";4457;160;533;182;94170,3;581;20;8;3498;58;52;6;1;8217;8531;4
"1341";"2006";"2508000";"Juru - PB";3641;157;570;82;893764,979999999;3707;288;4;493;149;262;29;1;6540;7720;4
"1342";"2006";"2508109";"Lagoa - PB";832;444;356;87;4386671,46000001;948;346;4;309;63;293;58;3;1401;1113;4
"1344";"2006";"2508307";"Lagoa Seca - PB";6650;1327;1446;535;1009673,87;4254;459;15;19154;923;78;98;14;25062;17293;4
"1345";"2006";"2508406";"Lastro - PB";721;108;394;15;607436,049999999;611;146;5;1818;13;171;9;1;1463;832;4
"1346";"2006";"2508505";"Livramento - PB";3258;280;325;5;994837,569999999;1779;81;6;277;17;135;42;2;5588;2213;4
"1347";"2006";"2508554";"Logradouro - PB";2250;84;335;28;234515,31;966;50;4;665;94;162;10;1;2388;1760;4
"1351";"2006";"2508901";"Mamanguape - PB";14972;4394;14284;4365;901528,49;1452;444;87;27590;206;143;38;47;95327;21888;4
"1354";"2006";"2509107";"Mari - PB";3495;3043;3388;2915;1959255,94;1506;129;59;4190;348;311;114;10;19378;5771;4
"1356";"2006";"2509206";"Massaranduba - PB";2122;325;388;37;407842,96;3803;91;12;1034;360;230;91;4;12663;9859;4
"1357";"2006";"2509305";"Mataraca - PB";1822;606;1444;732;770158,58;357;24;8;2688;36;14;14;7;4229;6321;4
"1360";"2006";"2509396";"Maturéia - PB";1689;150;845;18;547103,779999997;1384;192;9;369;26;67;33;2;1140;2222;4
"1361";"2006";"2509404";"Mogeiro - PB";5342;243;869;118;1730995,6;3590;215;28;765;39;930;54;13;6600;5529;4
"1362";"2006";"2509503";"Montadas - PB";1918;295;331;90;190877,72;1353;200;5;386;386;22;51;2;4516;2372;4
"1364";"2006";"2509701";"Monteiro - PB";8116;1793;1063;73;2510844,07000002;7305;2003;40;983;165;444;269;3;27961;8713;6
"1365";"2006";"2509800";"Mulungu - PB";1186;617;499;121;652857,199999998;1788;227;42;248;117;351;56;6;12338;5410;4
"1366";"2006";"2509909";"Natuba - PB";1545;338;1289;339;693270,209999999;1139;12;5;54307;140;94;32;15;8082;5721;4
"1367";"2006";"2510006";"Nazarezinho - PB";1656;134;405;40;2571707,25000001;825;1282;5;178;66;99;82;1;2712;2490;4
"1368";"2006";"2510105";"Nova Floresta - PB";2329;150;522;89;539681,58;1092;123;34;7022;108;163;67;54;4087;1572;4
"1370";"2006";"2510303";"Nova Palmeira - PB";1564;254;143;53;548920,5;1233;692;7;159;73;254;188;2;5360;1484;4
"1371";"2006";"2510402";"Olho d'Água - PB";2329;276;333;83;630170,179999996;2416;1485;4;456;3;181;125;1;6544;4318;4
"1376";"2006";"2510808";"Patos - PB";1185;882;252;78;570750,62;1182;1102;47;491;122;188;152;20;10134;5620;4
"1377";"2006";"2510907";"Paulista - PB";1103;3176;283;205;7749379,32999991;2162;288;10;663;223;338;203;2;19562;8029;4
"1379";"2006";"2511103";"Pedra Lavrada - PB";3103;394;552;50;501867,97;2338;622;11;376;33;589;283;2;4720;2646;4
"1380";"2006";"2511202";"Pedras de Fogo - PB";18387;3452;5425;3285;5243598,60000001;4246;177;118;30869;1269;611;209;34;84600;87593;6
"1381";"2006";"2511301";"Piancó - PB";2414;769;278;91;1693490,05;2415;138;6;89;54;406;133;3;12328;7741;4
"1382";"2006";"2511400";"Picuí - PB";7576;398;817;114;2465189,5;4135;115;40;4048;57;810;67;3;7153;6148;4
"1383";"2006";"2511509";"Pilar - PB";1342;720;844;371;63851529,01;1065;59;21;3469;246;234;24;5;7264;2791;4
"1386";"2006";"2511806";"Pirpirituba - PB";1183;144;353;51;402802,200000001;1458;47;8;4842;59;94;21;2;4804;2619;4
"1387";"2006";"2511905";"Pitimbu - PB";4330;1291;2489;1343;12742701,56;2500;21;11;5476;713;241;132;22;20666;17564;4
"1388";"2006";"2512002";"Pocinhos - PB";6584;1296;939;107;5825358,46;3693;857;28;29244;394;223;179;4;13026;18330;4
"1390";"2006";"2512077";"Poço de José de Moura - PB";576;371;175;129;819650,520000003;894;312;8;122;40;275;9;1;4352;1407;4
"1394";"2006";"2512408";"Puxinanã - PB";2043;539;541;85;422585,12;2615;444;11;591;638;394;76;11;9181;7430;4
"1395";"2006";"2512507";"Queimadas - PB";4388;3023;1398;218;904249,62;8686;1173;41;648;406;1559;145;16;33770;12247;6
"1396";"2006";"2512606";"Quixaba - PB";201;105;10;9;80717,4;290;16;4;5;8;22;21;2;1921;855;4
"1397";"2006";"2512705";"Remígio - PB";2324;144;663;34;570557,469999999;2419;82;6;1696;450;40;85;1;4733;5650;4
"1398";"2006";"2512721";"Pedro Régis - PB";1668;168;703;104;510879,56;1777;670;13;6986;316;47;9;4;6511;4845;4
"1400";"2006";"2512754";"Riachão do Bacamarte - PB";186;69;73;7;241132,12;562;101;5;29;5;5;20;1;1677;991;4
"1401";"2006";"2512762";"Riachão do Poço - PB";1028;173;249;155;962795,41;1220;129;9;266;274;200;17;3;3266;1477;4
"1404";"2006";"2512903";"Rio Tinto - PB";9616;102965;106176;103784;7338589,50999999;1576;82;22;15405;196;81;37;15;51017;19558;4
"1405";"2006";"2513000";"Salgadinho - PB";1297;145;224;20;379644,25;1411;248;6;144;62;23;126;1;1661;1094;4
"1406";"2006";"2513109";"Salgado de São Félix - PB";2298;238;622;74;1275142,94;3102;231;22;1393;55;334;49;3;7600;3323;4
"1408";"2006";"2513208";"Santa Cruz - PB";1848;341;361;64;320838,29;954;549;5;412;66;269;69;1;4410;1778;4
"1409";"2006";"2513307";"Santa Helena - PB";1063;2526;385;61;6191296,05999995;1033;316;10;3463;73;190;50;2;6169;3294;4
"1411";"2006";"2513406";"Santa Luzia - PB";821;516;138;69;431901,49;1106;339;12;125;48;90;74;7;3044;2708;4
"1415";"2006";"2513703";"Santa Rita - PB";18620;5223;18951;4222;7720214,16999999;1226;362;143;40511;109;73;33;35;142327;38577;4
"1416";"2006";"2513802";"Santa Teresinha - PB";677;358;1330;139;374337,74;931;289;17;600;25;242;24;2;4504;3662;4
"1417";"2006";"2513851";"Santo André - PB";1876;457;176;3;955470,81;1494;226;4;50;216;27;49;1;1956;1897;4
"1418";"2006";"2513901";"São Bento - PB";726;1599;173;210;1055189,13;440;120;13;332;112;124;49;10;8364;3133;4
"1422";"2006";"2513984";"São Francisco - PB";553;201;259;25;131700,92;838;254;5;272;35;195;77;3;2104;1258;4
"1423";"2006";"2514008";"São João do Cariri - PB";1448;883;68;54;353997,17;1277;527;13;45;160;49;24;2;4538;4370;4
"1425";"2006";"2514206";"São José da Lagoa Tapada - PB";5317;259;135;28;1232968,12;1558;685;5;220;8;147;12;6;6569;2254;4
"1426";"2006";"2514305";"São José de Caiana - PB";1425;84;318;75;539717,71;2363;77;7;250;33;461;20;2;3070;3738;4
"1427";"2006";"2514404";"São José de Espinharas - PB";1588;2039;448;271;675810,369999998;1225;498;30;909;71;302;148;12;12082;6220;4
"1429";"2006";"2514503";"São José de Piranhas - PB";4076;789;943;166;5982683,40999996;4145;2335;7;2365;138;744;265;5;14722;4849;6
"1430";"2006";"2514552";"São José de Princesa - PB";2405;144;913;136;859117,83;2923;366;6;6673;166;293;33;1;4071;4553;4
"1431";"2006";"2514602";"São José do Bonfim - PB";472;378;126;36;829233,089999999;461;285;5;34;46;124;63;1;4136;1045;4
"1433";"2006";"2514701";"São José do Sabugi - PB";631;418;97;39;673634,359999998;1077;261;5;56;67;178;237;2;3695;1654;4
"1435";"2006";"2514909";"São Mamede - PB";982;936;153;59;307012,19;1006;460;19;195;37;123;83;3;7500;3017;4
"1436";"2006";"2515005";"São Miguel de Taipu - PB";1251;227;417;204;1134876,42;1383;39;8;20891;219;297;56;1;14561;4754;4
"1437";"2006";"2515104";"São Sebastião de Lagoa de Roça - PB";2161;402;739;277;302482,24;3223;52;6;878;923;81;126;6;8439;3287;4
"1439";"2006";"2515302";"Sapé - PB";7482;972;4416;725;2506880,63;3501;603;38;12471;465;349;253;30;64078;11000;4
"1443";"2006";"2515708";"Serra Grande - PB";738;48;59;18;276600,71;1322;8;3;60;24;142;28;3;3535;8829;4
"1444";"2006";"2515807";"Serra Redonda - PB";1146;88;273;39;576495,98;2376;51;4;80;134;122;6;2;4666;3198;4
"1445";"2006";"2515906";"Serraria - PB";2088;163;583;72;339680,29;1835;88;10;9872;232;13;48;2;3691;9305;4
"1446";"2006";"2515930";"Sertãozinho - PB";646;380;137;46;166507,63;889;39;6;205;102;37;16;1;7583;3424;4
"1447";"2006";"2515971";"Sobrado - PB";1510;255;615;245;108984,39;1644;54;12;4220;577;292;8;3;6668;4823;4
"1448";"2006";"2516003";"Solânea - PB";3251;519;481;50;2776124,38000004;4709;218;4;425;591;319;144;1;8842;5283;4
"1451";"2006";"2516201";"Sousa - PB";4755;1862;2390;591;9938298,35999987;2714;1542;51;31496;304;620;233;10;22949;28019;9
"1452";"2006";"2516300";"Sumé - PB";2554;726;875;73;3672315,37000001;2594;143;12;232;91;173;170;2;8803;5154;4
"1453";"2006";"2516409";"Tacima - PB";4076;294;370;55;4323077,46000001;1839;162;15;509;42;537;60;2;5013;2662;4
"1454";"2006";"2516508";"Taperoá - PB";6333;816;828;141;1451509,75000001;3033;1343;38;607;51;436;54;5;9356;6129;4
"1456";"2006";"2516706";"Teixeira - PB";2475;314;339;193;1313421,61;3210;726;6;696;77;288;83;4;5644;5568;4
"1458";"2006";"2516805";"Triunfo - PB";1647;564;360;75;1885209,51000001;1718;332;6;433;91;414;40;1;6159;4755;4
"1462";"2006";"2517209";"Vieirópolis - PB";848;347;190;41;439852,63;928;110;3;190;29;245;102;1;2936;1832;4
"1465";"2006";"2600104";"Afogados da Ingazeira - PE";4776;371;1144;93;722005,209999998;3887;4306;8;1387;290;157;87;8;12336;9053;9
"1466";"2006";"2600203";"Afrânio - PE";17059;1382;1140;227;9408553,41999999;9181;2676;56;506;22;1427;68;3;13506;5713;6
"1467";"2006";"2600302";"Agrestina - PE";2694;1173;784;283;705916,980000001;3408;180;75;3696;544;236;82;7;31442;12160;4
"1468";"2006";"2600401";"Água Preta - PE";25154;4016;13848;3726;2934806,80000005;4606;2415;44;41680;1054;504;658;73;25370;27427;6
"1469";"2006";"2600500";"Águas Belas - PE";5673;3928;911;148;6528703,00000006;6833;1805;36;1048;181;38;115;4;34239;17309;6
"1470";"2006";"2600609";"Alagoinha - PE";4917;2052;760;26;1970921,93000003;3531;2158;5;9692;598;77;27;12;19243;12083;4
"1471";"2006";"2600708";"Aliança - PE";4548;1142;5010;1132;1397212,18;1000;211;63;7987;102;16;34;15;44986;41333;4
"1472";"2006";"2600807";"Altinho - PE";2413;1566;895;238;4778069,95999998;5662;1810;28;4225;562;358;265;6;37154;5864;6
"1473";"2006";"2600906";"Amaraji - PE";13018;4525;12053;4707;1382139,6;3090;164;66;63017;1010;580;239;49;52611;26245;9
"1474";"2006";"2601003";"Angelim - PE";1108;250;637;98;355672,23;2268;262;10;1278;329;123;31;28;16432;8614;4
"1476";"2006";"2601102";"Araripina - PE";31805;729;5953;530;23807441,3100003;19162;2526;227;9588;83;2775;135;16;34940;21963;6
"1477";"2006";"2601201";"Arcoverde - PE";2062;2060;687;170;2773560,14000002;2976;884;18;627;220;122;117;6;12379;8244;4
"1478";"2006";"2601300";"Barra de Guabiraba - PE";1166;395;621;253;753023,21;468;36;15;3865;124;73;57;63;19881;6434;4
"1479";"2006";"2601409";"Barreiros - PE";7119;587;1168;262;272795,09;1643;64;23;10028;150;66;101;35;16609;13303;4
"1480";"2006";"2601508";"Belém de Maria - PE";2338;175;637;142;1297432,82999999;1123;392;4;4060;126;18;19;7;10527;3906;4
"1481";"2006";"2601607";"Belém do São Francisco - PE";5613;1708;2772;1587;4146543,67000002;4023;1289;37;5473;759;757;96;166;44412;10860;6
"1482";"2006";"2601706";"Belo Jardim - PE";265468;1051;1371;191;3667232,60000002;5486;777;18;9522;646;170;78;15;60848;20114;2
"1483";"2006";"2601805";"Betânia - PE";6957;255;940;67;1234078,45999999;4427;3582;5;472;14;10;25;1;3523;7495;4
"1484";"2006";"2601904";"Bezerros - PE";2468;1586;1462;1111;3469409,86000002;3532;226;41;2571;247;194;99;67;29614;11561;4
"1485";"2006";"2602001";"Bodocó - PE";9355;3057;1503;328;3995162,77000001;11090;1606;45;2594;125;1681;177;10;38880;16645;6
"1486";"2006";"2602100";"Bom Conselho - PE";8201;4370;1057;357;6566258,50999995;8189;1967;58;24815;689;282;311;19;42905;30840;6
"1487";"2006";"2602209";"Bom Jardim - PE";4485;865;2527;506;2217644,34;11640;171;6;24603;1352;594;129;21;30643;18221;6
"1488";"2006";"2602308";"Bonito - PE";8475;2238;3937;2095;6457769,80999994;6273;107;27;11902;1308;473;224;122;36409;32840;6
"1489";"2006";"2602407";"Brejão - PE";3223;1112;972;334;731452,88;2096;117;29;974;274;59;43;32;46001;12056;4
"1490";"2006";"2602506";"Brejinho - PE";2032;120;575;20;273767,05;2453;1260;3;402;29;65;202;1;4340;3407;4
"1491";"2006";"2602605";"Brejo da Madre de Deus - PE";2143;1762;1171;624;1392216,79000001;3687;291;13;7682;210;154;156;18;18361;3756;4
"1492";"2006";"2602704";"Buenos Aires - PE";3012;288;1416;237;1131863,54;1569;73;15;13062;217;25;42;12;8588;14394;4
"1493";"2006";"2602803";"Buíque - PE";11777;7323;2708;433;38046912,6400007;14297;7327;45;5254;1441;187;364;45;80700;35405;6
"1494";"2006";"2602902";"Cabo de Santo Agostinho - PE";20725;6874;39004;7363;26535736,9300001;3382;228;56;64685;640;365;148;50;54921;17215;9
"1495";"2006";"2603009";"Cabrobó - PE";6665;2097;3305;1912;6965602,71;5015;626;151;5261;867;1034;154;192;15703;14243;6
"1496";"2006";"2603108";"Cachoeirinha - PE";1068;1233;248;39;393476,200000001;2875;487;10;229;462;100;278;2;12794;11748;4
"1497";"2006";"2603207";"Caetés - PE";8354;2185;2548;376;4574509,58999997;11151;5085;13;5492;2385;333;390;44;31643;12908;6
"1498";"2006";"2603306";"Calçado - PE";4213;1086;2615;1123;1030979,64;5587;1687;22;4165;1662;1162;96;40;17629;9312;6
"1502";"2006";"2603603";"Camutanga - PE";20197;1125;2290;1121;16766382,14;343;29;9;25214;55;15;102;2;5201;8976;4
"1503";"2006";"2603702";"Canhotinho - PE";8756;3587;3332;2396;1238504,98;5451;767;26;9461;708;534;40;19;18565;12901;6
"1504";"2006";"2603801";"Capoeiras - PE";5544;6608;2342;349;1854460,50000001;8007;1176;20;4695;1915;371;431;33;38728;17649;6
"1505";"2006";"2603900";"Carnaíba - PE";5653;269;1173;53;764052,589999996;5792;1112;6;1458;161;318;461;3;5945;8948;6
"1506";"2006";"2603926";"Carnaubeira da Penha - PE";6064;245;1129;61;1256259,91999999;7151;476;7;2337;107;315;54;21;4530;9193;6
"1507";"2006";"2604007";"Carpina - PE";1798;1506;1087;263;1032022,32;537;31;8;5940;60;7;47;6;19464;14973;4
"1508";"2006";"2604106";"Caruaru - PE";6177;5698;3445;490;1974048,45000002;9486;841;50;7416;925;364;300;19;67211;22864;6
"1509";"2006";"2604155";"Casinhas - PE";4759;755;412;111;616266,67;6296;64;5;250;856;449;144;12;8201;2268;6
"1511";"2006";"2604304";"Cedro - PE";4286;664;1693;642;724093,59;2217;560;22;2070;32;536;23;1;6758;3271;4
"1513";"2006";"2604502";"Chã Grande - PE";1748;1706;1239;1047;1001012,39999999;2721;91;16;3267;871;519;107;81;19713;10629;4
"1514";"2006";"2604601";"Condado - PE";2022;272;1401;269;545092,049999999;879;114;21;4078;137;26;12;8;4874;14049;4
"1515";"2006";"2604700";"Correntes - PE";1918;1374;366;605;1269416,13;4495;368;18;3151;414;598;56;28;64992;12676;6
"1516";"2006";"2604809";"Cortês - PE";3601;739;3087;711;682031,889999995;931;30;13;9621;194;117;17;4;10499;10412;4
"1517";"2006";"2604908";"Cumaru - PE";2705;1202;653;161;554915,309999999;7163;417;43;529;377;1261;409;6;22043;4121;6
"1518";"2006";"2605004";"Cupira - PE";2095;317;313;137;425769,179999998;3011;421;43;2531;365;124;16;51;4491;5249;4
"1519";"2006";"2605103";"Custódia - PE";9535;675;2565;91;930455,890000001;7982;1892;40;6166;126;238;190;2;17567;11966;6
"1520";"2006";"2605152";"Dormentes - PE";15278;1000;1222;126;14405629,95;8089;4253;44;1254;57;1594;43;6;16639;6179;6
"1521";"2006";"2605202";"Escada - PE";7983;2248;5243;2372;5191502,45;1722;94;29;12130;307;156;186;36;84898;22126;4
"1522";"2006";"2605301";"Exu - PE";12058;920;1563;181;5472827,62;7049;421;75;3477;129;763;84;9;29578;19275;6
"1523";"2006";"2605400";"Feira Nova - PE";3131;485;1617;107;1229996,79999999;2977;450;21;2066;552;74;37;14;11942;2957;4
"1525";"2006";"2605509";"Ferreiros - PE";1731;348;999;340;1083552,69999999;211;89;31;2099;47;27;11;7;20339;9958;4
"1526";"2006";"2605608";"Flores - PE";12767;521;1681;93;2618193,26000007;7990;3618;14;3429;148;210;120;1;9285;15884;6
"1527";"2006";"2605707";"Floresta - PE";4421;1929;1605;1178;3945373,59000005;3428;633;16;3836;371;456;256;21;11193;12846;4
"1528";"2006";"2605806";"Frei Miguelinho - PE";1289;1026;577;104;1166796,19;4254;85;30;133;479;1030;132;1;11105;1539;6
"1529";"2006";"2605905";"Gameleira - PE";11397;2209;6691;2147;35711,11;2577;223;39;90816;467;211;140;77;35114;19935;9
"1530";"2006";"2606002";"Garanhuns - PE";7329;3254;2236;501;6436350,83999999;8131;1428;38;3862;1414;209;153;112;39263;21510;6
"1531";"2006";"2606101";"Glória do Goitá - PE";5097;1380;2764;500;2307011,75000007;6492;1094;45;8853;1389;149;108;40;42014;17709;6
"1532";"2006";"2606200";"Goiana - PE";19946;581999;682554;582141;2570833,33000004;1017;830;205;86526;171;51;115;19;144115;89947;1
"1533";"2006";"2606309";"Granito - PE";722;769;59;71;233926,82;1573;147;12;36;33;247;13;1;9210;3541;4
"1534";"2006";"2606408";"Gravatá - PE";5104;3431;2231;1433;3245425,51000003;5402;350;72;8662;1079;678;230;62;34738;20367;6
"1535";"2006";"2606507";"Iati - PE";3796;1794;753;64;3113666,95000001;6523;1979;33;628;146;56;61;4;22208;7049;4
"1536";"2006";"2606606";"Ibimirim - PE";5160;1091;2363;919;28598534,0800003;5400;572;29;293166;295;307;225;18;48105;28127;9
"1537";"2006";"2606705";"Ibirajuba - PE";1107;1007;270;16;850697,389999998;2279;677;3;89;264;56;16;1;19459;7477;4
"1538";"2006";"2606804";"Igarassu - PE";18600;8842;60108;8995;1869046,90999999;1060;337;91;38945;318;19;70;14;76030;26416;4
