"";"salarios";"pessoal_mulheres";"uso_adubos";"uso_conservacao";"intensidade_agrotoxico";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"producao";"pib_agro/pib"
"51";-0,27575408266666;1,04295716548278;-0,530704705264326;-0,703950823004792;-0,138775208151552;-0,353446660529406;-0,359539949428073;0,668019469391965;-0,235124868380266;1,01568447278279
"52";-0,347133715900697;0,00734377424929716;-0,757199823846653;-0,297626753003138;-0,138753391633428;-0,36749423180204;-0,387308791088485;-0,0392247941580533;-0,228471994865738;2,01250539272633
"53";-0,313253523788203;0,438770683815115;-0,487651914128842;-0,207932875848518;-0,138631038574363;-0,32518339545561;-0,304748273068915;0,422196676932984;-0,273548031940867;0,837747218724194
"54";-0,309885611515893;1,45078304060845;-0,405290052826178;0,502053597532033;-0,137581458887509;-0,333271957105943;-0,301445562636691;1,08611971066441;-0,0919866033066758;-0,0134302464283836
"55";-0,0266793765577483;0,69838206265669;-0,659863078670777;0,261068843249137;-0,136714192903926;-0,340473205411262;-0,347038900730663;0,315404808077853;-0,12526224693612;1,74204354941171
"56";-0,216086741364686;0,506741663002727;-0,684197264964746;-0,10094861273638;-0,137258653525639;-0,275718011506229;-0,290465499006753;0,18947100046567;-0,214173954837905;1,52544746499533
"57";-0,35547809556045;2,30797261147446;-0,186282376180457;1,33631471998224;-0,13937211324713;-0,290017766571656;-0,0886235377672261;2,23765844747021;-0,157754204617667;-0,934317901221584
"58";-0,373524073258351;0,59453751112006;-0,571885635915658;-0,244674946008242;-0,137628520638277;-0,342761539827349;-0,337152497792098;0,389957622184265;-0,256459167853973;-0,578587550437091
"59";-0,338336930114812;2,00587937064062;-0,839561685149317;1,10505580780045;-0,139389396012436;-0,284992770996738;-0,220746440628265;1,89914837260866;-0,227271094816082;0,00846265917842189
"60";-0,449226698364309;0,11496449129635;-0,710403311742866;0,213520281865964;-0,139189568408685;-0,346955262900097;-0,295071910925381;0,105850952211181;-0,406148821930853;0,086417402501829
"61";-0,444049161587474;0,14139764986931;-0,850792848054226;-0,579676173935137;-0,139041726714728;-0,349561162092294;-0,356947032027336;-0,398891748698447;-0,495528486190016;-0,223154374863116
"62";-0,132039736598975;0,583209014588791;-0,57375749639981;-0,645595770398172;-0,1375263095076;-0,339707313892408;-0,336507889834931;0,318427219460546;-0,182877259177613;0,51991189598877
"63";0,557427199625006;3,07736633422312;0,511921584408039;1,38062133399838;-0,137217757677045;-0,280247979636035;-0,194404427816863;2,90359642212343;0,52291932634458;-1,1492718585427
"64";-0,445004241187084;0,767297083221908;-0,798380754497985;0,756006141283067;-0,139167486789687;-0,338240911838018;-0,265296817533114;0,315404808077853;-0,383709468890327;0,238439178905807
"65";0,0396735219414975;0,443490890703143;-0,234950748768395;-0,348417261753345;-0,13736384420642;-0,321017692804283;-0,307848185492143;0,436301263385549;0,0265867720187805;0,509307744478806
"66";-0,191958414637688;2,29192390805516;-0,777790289172319;1,46167001817424;-0,131546595997879;-0,332113779687188;-0,311484064082004;1,60899687987019;-0,0968353077325183;0,195607452913032
"67";-0,259668531515327;0,861701220982481;-0,609322845598687;0,972135965752032;-0,135706651594137;-0,348926032540074;-0,34624219426675;0,875558384336842;-0,181163298543362;0,68146394335526
"68";-0,0924290668888192;0,395344780445251;-0,62616958995605;-0,0371903145180351;-0,138150088285279;-0,338605177316497;-0,304762758640987;0,591451714363758;0,0199057083622418;1,04216547842629
"69";-0,249112388572265;-0,121989894482688;-0,671094241575686;-0,346255963508655;-0,137905662906471;-0,346721759388251;-0,362328422051772;0,083686602071437;-0,281035333658912;0,673000274627795
"70";-0,238757315018595;2,45713114913616;-0,249925632641606;-0,456482173987827;-0,139403193263412;-0,303850514613392;-0,228163053528699;1,60295205710481;-0,195145608980675;0,426138939528193
"71";-0,481598870056365;1,94357263971864;-0,59996354317793;-0,539692156408379;-0,139313831635726;-0,279145843060123;-0,320457875980087;0,517906370718243;-0,351832056304614;0,129658096294404
