"";"City";"area_estabelecimentos";"area_lavouras";"area_producao";"despesas_terra";"qtde_estabelecimentos";"pessoal_ocupado";"salarios";"pessoal_homens";"pessoal_mulheres";"qtde_tratores";"qtde_maquinas";"uso_adubos";"uso_corretivos";"uso_assistencia_tecnica";"uso_agrotoxicos";"uso_conservacao";"uso_irrigacao";"uso_energia";"despesa_insumos";"intensidade_agrotoxico";"despesas_estabelecimentos";"despesas_outras";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"CR_sicor";"producao";"pib_agro_municipios";"pib_agro/pib";"cluster"
"22";1100304;0,810721269798531;0,773052805445464;0,677661540272601;0,997992937382595;0,560279822826304;0,6132012506298;0,639915916622933;0,577107771048092;0,648347869643587;0,815260279799367;0,706865786650398;0,0551876262750821;1,39255908915722;0,822929724787052;0,822929724787052;-0,391643226647137;0,423106744324506;0,759978217509111;1,08902379099095;-0,0635840481645343;0,874244374033833;0,123426376722188;0,62153324297135;0,764200032350176;0,363763390200931;0,574573514164867;0,941373794351587;1,00348688632816;-0,849949654484477;4
"23";1100320;0,885256795679679;0,318411337587176;0,264754278739453;0,151289619883329;1,4524301188215;1,2418377002336;-0,166925275658427;1,20247573417378;1,24498202029041;0,1915451711498;0,114726145694565;0,93496205382627;1,72891548813299;0,256425649043583;0,256425649043583;0,453424387026515;2,51395772854465;1,75157809778197;0,2515855022752;-0,138472822755829;0,229831891734111;0,336776350516668;0,0201776387045647;0,121410014478541;1,38735337847275;0,131208466279301;0,397490108482119;1,61781448045469;1,11063709400134;4
"24";1100338;1,30004826115701;-0,345371039811609;-0,39727902128035;-0,23351057486919;1,08692360988955;1,05912426061298;-0,159837579682371;0,972175556136477;1,16945871008195;-0,120312383174983;-0,264563299998766;-0,689812846417201;-0,237475767417682;0,038539466065326;0,038539466065326;0,613360457133549;-0,197299906099197;1,26669379943302;0,0198729574630994;-0,137254671009765;0,306281435510941;-0,179100143136389;-0,357546982197415;-0,369448080724746;1,01559677840159;0,592426321661335;0,128155853683375;1,21338382721415;1,4005266359149;4
"25";1100346;0,629493489334893;-0,334623425249205;-0,340626228347807;-0,163423498921878;0,801003195644391;0,9505183699294;-0,243834317100735;1,05081464131995;0,689885690258239;-0,106634420266001;-0,192546316639273;-0,0814581890679748;0,357616323077917;0,73973681855899;0,73973681855899;-0,381917384546034;0,515764880426748;1,00356938160858;-0,0949140124353086;-0,138236676931987;-0,0279613525002139;-0,129224908034434;-0,317132194367172;-0,287800153745659;0,777833749629787;0,0912634859879477;-0,0778633421593092;0,201071075159766;0,936214784069002;4
"26";1100379;0,527238162991955;-0,131674111899126;-0,012813617068635;-0,135745891152267;0,948384852471792;1,40378824898824;-0,240617206870468;1,79741786077016;0,523734407799631;-0,0573937537936669;-0,251760280734856;1,41228647728489;0,00401087800082197;0,58523570699259;0,58523570699259;0,185423404684999;2,11109626723056;1,0897455009834;-0,105880050917939;-0,138904622462565;-0,0663310982390272;0,168061437029191;-0,191880910613171;-0,0594351100438412;0,914849732311842;-0,0403987731275537;0,0159365363671335;1,12633844031491;2,32854073847206;4
"27";1100403;0,878453942632921;0,0303431457463796;0,00639137183988349;-0,107768216390832;1,58016088807192;1,25812858383614;-0,0970536628448273;1,14958158759204;1,39980480621775;-0,0163598650667218;-0,122129710687769;-0,270516097967273;0,323118230875273;-0,00107620356708444;-0,00107620356708444;-0,473772559945344;-0,112698999223237;1,8297111126818;-0,0180455711767024;-0,138791406342823;0,0504880869564725;-0,161882425952975;-0,163468203291794;-0,1548588160626;1,29869597791377;0,313395436544193;-0,0340727755598693;0,249356711552549;0,643120959107325;4
"28";1100452;1,28373302344812;-0,318067706690285;-0,364969225311009;-0,168138837364816;1,78944284076682;1,98387147687467;-0,137719946849289;1,82737560750672;2,17769490136487;-0,0546581612118706;-0,275765941854688;-0,470805169771479;0,055758016304787;0,0860782696242185;0,0860782696242185;0,0622294047376887;-0,020040863120996;2,13764711258114;-0,0216554151032115;-0,138544113673917;0,229631158710483;-0,13792734117605;-0,339707313892408;-0,332017362492872;1,72888586471699;0,408517145528741;0,197999749529115;1,27186138802179;0,688776286425676;4
"29";1100502;0,0374158909753744;-0,278715507716141;-0,336257959327532;-0,226637611865998;0,332329526933258;0,358296836613625;-0,340247089314033;0,350552311352856;0,351918877075388;-0,366515715536654;-0,423000663389651;-0,094561212457035;0,163564554438048;0,644659211441205;0,644659211441205;-0,199287682869759;0,838054049478022;0,489959710134694;-0,243675983994979;-0,138776626912486;-0,262722340912248;-0,188644747227194;-0,299488669012115;-0,272105036406559;0,270068637337467;-0,136115310388659;-0,253307509977176;0,00303491708930226;1,26308163557238;2
"30";1100601;0,642934413961821;-0,373569188052036;-0,425278278656998;-0,176469268614007;-0,112763076685492;-0,10966678059652;-0,0920771954573838;-0,153580395448318;-0,0143691774356346;-0,314539456482523;-0,410197644125742;-0,749712381910048;-0,448776582158872;0,371311090977573;0,371311090977573;-0,494304893269896;-0,406787865982525;-0,0512263195391366;-0,0345477148407441;-0,136856917817706;0,358598409113737;0,132596682613354;-0,363534012241137;-0,371526760316957;-0,0875833762811314;0,146814865930892;0,162046042408653;0,121057967630043;2,33461759655664;2
"31";1100700;0,972117226254953;-0,346508405549076;-0,366123833862623;-0,251428860952356;0,893362367256229;0,896534853677854;-0,153403359221838;0,786343908411253;1,06372607579011;-0,391136048772821;-0,46301009858937;-0,70104400932211;-0,362531351652264;-0,389309765964706;-0,389309765964706;0,153003931014654;-0,310101115267143;1,15983541140825;-0,104287472715068;-0,138538255871172;-0,0393882657341911;-0,210354042806282;-0,356827791380931;-0,368535489684263;0,864476209266969;0,203467108004965;0,0544950126093852;0,616282744280665;1,86967731959448;2
