"";"City";"area_lavouras";"despesa_insumos";"despesa_lavouras";"CR_sicor";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"1372";3116605;-0,305012682793598;-0,193828534047849;-0,309451078999905;-0,171648816111628;-0,264163271437279;-0,260515492682716;-0,301554211120998;-0,327935560360259;0,369921678650247;-0,568676872606934;-0,420923106182669;1,18786624100549;0,0596735185834539;-0,360332339981728;2
"1373";3116704;-0,387477539093352;-0,285816799557084;-0,309067666929296;-0,273784202449724;-0,586368803215795;-0,459147184478646;-0,482681076811953;-0,327030100558374;-0,304059377078497;-0,497265577420536;-0,142930603646413;0,0909250901998762;-0,303551438038314;-0,471358062843077;2
"1374";3116803;-0,414543365790243;-0,341146221562638;-0,373979330483327;-0,305952394069818;-0,52519429672144;-0,620242178612354;-0,640182699151914;-0,40381156997703;-0,488832251364445;-0,692596473077447;-0,683683142826528;-0,359818000858432;-0,439174304728685;-0,54033414345675;2
"1375";3116902;0,141342870389436;0,381005082634856;0,722981774131314;0,115318172928339;-0,46580157196964;0,186796821125443;0,239201358912869;0,285159641292462;-0,553942692779493;-0,600181855777403;0,4054381684799;-0,180318539817513;0,308904571506434;-0,102326121203514;3
"1376";3117009;-0,380734141150696;-0,399484025818494;-0,373020800306805;-0,300588087547049;-0,262678453318484;-0,610858004196798;-0,61918248283992;-0,390747078549834;-0,775670141922631;-0,755606439418386;-0,53897471684875;-0,654994892347943;-0,527192727719987;-0,611530143906266;2
"1377";3117108;-0,00471967562583276;0,0733282154789694;0,445036778845398;0,223738804155178;0,319964176496676;0,620032873310268;1,01095930837868;0,281393232872856;1,21107819206628;1,40563540607582;2,17621232847112;2,95094983611852;0,24418463486779;-0,011606718626277;5
"1378";3117207;-0,400851603402115;-0,384922835442032;-0,311598186595313;-0,291021171589434;-0,729208306243874;-0,526400434456796;-0,498431239045949;-0,345534959702777;-0,444838709867791;-0,467860926461431;-0,634177628676235;-0,0526744786328591;-0,472288437049044;-0,576150171522528;2
"1379";3117405;-0,375555320846205;-0,301913195308699;-0,315719866354355;-0,279759179541145;-0,226151927596127;-0,534220579803093;-0,487931130889952;-0,341601155353412;0,118278621289384;-0,278831027438615;-0,10104132244232;0,437957381545653;-0,421080125680895;-0,54963996812575;2
"1380";3117504;-0,348339185380582;-0,364624008814995;-0,367384642868859;-0,299823517218097;0,148319201963974;-0,551424899564945;-0,553556806864936;-0,389019856910944;0,514220494759273;-0,747205110572927;-0,462812387386762;-0,144418647609329;-0,426871644650693;-0,529660689603169;2
"1381";3117702;-0,117277030647398;0,0411819453507424;-0,0505424930197048;0,0357253674656497;-0,436699136841258;0,00849750722988298;0,00557395244192676;-0,0230238743020099;-0,450117934847389;-0,402750627909128;-0,34856889319378;0,00316979813542687;-0,0201930248241156;-0,226383962744026;2
