,municipio,ano,produto,tipo_agricultura,despesas_custeio,despesas_extrativista,outras_despesas,juros,renda_fatores,produtividade_media,despesas_pos_colheita
236,cangucu,2009,FEIJÃO 1ª SAFRA,agricultura familiar,1465.46,,61.51,14.949107665870635,243.11,1200,
237,cangucu,2010,FEIJÃO 1ª SAFRA,agricultura familiar,972.69,,,27.746154513857427,,1200,27.6
238,cangucu,2011,FEIJÃO 1ª SAFRA,agricultura familiar,1010.09,,,32.88188233949289,,1200,0.0
239,cangucu,2012,FEIJÃO 1ª SAFRA,agricultura familiar,1113.52,,,33.01771119683111,,1200,30.49
240,cangucu,2013,FEIJÃO 1ª SAFRA,agricultura familiar,1264.26,,,35.13830495229857,,1200,41.62
241,cangucu,2014,FEIJÃO 1ª SAFRA,agricultura familiar,1391.98,,,32.32782505894559,,1200,57.25
242,estrela,2008,FEIJÃO 1ª SAFRA,agricultura familiar,1526.09,,19.55,18.128912271527557,,1500,
243,estrela,2009,FEIJÃO 1ª SAFRA,agricultura familiar,1663.87,,19.55,19.859742238265866,,1500,
244,estrela,2010,FEIJÃO 1ª SAFRA,agricultura familiar,1277.8,,19.55,12.469716580073651,,1500,
245,estrela,2011,FEIJÃO 1ª SAFRA,agricultura familiar,1325.24,,0.0,14.411997150048075,,1500,
246,estrela,2012,FEIJÃO 1ª SAFRA,agricultura familiar,1372.37,,65.56,13.438641187431024,,1500,
247,estrela,2013,FEIJÃO 1ª SAFRA,agricultura familiar,1553.51,,83.1,14.26350412851232,,1500,
248,estrela,2014,FEIJÃO 1ª SAFRA,agricultura familiar,1576.23,,103.08,16.95636406050504,,1500,
249,nova palma,2008,FEIJÃO 1ª SAFRA,agricultura familiar,1357.5,,24.31,15.432679645255096,236.14,1500,
250,nova palma,2009,FEIJÃO 1ª SAFRA,agricultura familiar,1600.4,,24.31,17.301302390300414,238.45,1500,
251,nova palma,2010,FEIJÃO 1ª SAFRA,agricultura familiar,1866.95,,,16.427714976201685,,1800,217.24
252,nova palma,2011,FEIJÃO 1ª SAFRA,agricultura familiar,1886.37,,,16.262677085183363,,1800,179.06
253,nova palma,2012,FEIJÃO 1ª SAFRA,agricultura familiar,1843.52,,,19.206138211357132,,1800,164.47
254,nova palma,2013,FEIJÃO 1ª SAFRA,agricultura familiar,1978.15,,,14.88894336844337,,1800,139.75
255,nova palma,2014,FEIJÃO 1ª SAFRA,agricultura familiar,1991.09,,,11.322706886679992,,1800,135.19
256,pd,2008,FEIJÃO 1ª SAFRA,,1425.82,,,15.691479374775817,321.16,1200,115.86
257,pd,2009,FEIJÃO 1ª SAFRA,,1437.99,,,13.975104117784293,321.16,1200,116.1
258,pd,2010,FEIJÃO 1ª SAFRA,,1144.85,,,10.06460016889647,,1200,126.85
259,pd,2011,FEIJÃO 1ª SAFRA,,1517.66,,,60.33306540959797,,1300,189.9
260,pd,2012,FEIJÃO 1ª SAFRA,,1497.7,,,47.68588306180713,,1300,182.09
261,pd,2013,FEIJÃO 1ª SAFRA,,1626.76,,,47.90160119363232,,1300,243.29
262,pd,2014,FEIJÃO 1ª SAFRA,,1749.73,,,68.96417786809626,,1300,317.1
263,cm,2008,FEIJÃO 1ª SAFRA,,1343.42,,,13.214064776656059,137.98,1200,140.27
264,cm,2009,FEIJÃO 1ª SAFRA,,1479.1,,,12.38466567881991,137.98,1200,172.48
265,cm,2010,FEIJÃO 1ª SAFRA,,1301.2,,,10.013606276616088,,1200,178.92
266,cm,2011,FEIJÃO 1ª SAFRA,,1409.4,,,12.27563679309295,,1200,168.19
267,cm,2012,FEIJÃO 1ª SAFRA,,1433.38,,,11.484301374268222,,1200,206.11
268,cm,2013,FEIJÃO 1ª SAFRA,,1440.3,,,10.86623076281478,,1200,206.25
269,cm,2014,FEIJÃO 1ª SAFRA,,1608.89,,,13.534644782417018,,1200,209.62
270,campos novos,2010,FEIJÃO 1ª SAFRA,agricultura familiar,1704.42,,119.41,14.750454357958837,,1800,
271,campos novos,2011,FEIJÃO 1ª SAFRA,agricultura familiar,2042.96,,84.36,38.471071797308,,1800,
272,campos novos,2012,FEIJÃO 1ª SAFRA,agricultura familiar,2097.88,,203.36,29.812204251915176,,1800,
273,campos novos,2013,FEIJÃO 1ª SAFRA,agricultura familiar,2237.43,,243.65,27.31296672510829,,1800,
274,campos novos,2014,FEIJÃO 1ª SAFRA,agricultura familiar,2977.92,,,77.31106701632226,,2280,311.86
275,campos novos,2015,FEIJÃO 1ª SAFRA,agricultura familiar,3204.21,,,98.13215854288897,,2280,330.77
276,campos novos,2016,FEIJÃO 1ª SAFRA,agricultura familiar,3475.9500000000003,,,113.81365737481066,,2280,400.95
277,campos novos,2017,FEIJÃO 1ª SAFRA,agricultura familiar,3571.0200000000004,,,105.50129241946613,,2280,360.57000000000005
278,campos novos,2018,FEIJÃO 1ª SAFRA,agricultura familiar,3545.6400000000003,,,58.10094710499315,1011.38,2280,280.83
279,campos novos,2019,FEIJÃO 1ª SAFRA,agricultura familiar,3273.15,,398.49,36.208891011851016,728.85,2280,
280,campos novos,2020,FEIJÃO 1ª SAFRA,agricultura familiar,3482.34,,407.82000000000005,42.4567971840016,28.200000000000003,2280,
281,campos novos,2021,FEIJÃO 1ª SAFRA,agricultura familiar,4761.139999999999,,500.84,56.22,329.62,Ex-Ant,
282,canoinhas,2010,FEIJÃO 1ª SAFRA,agricultura familiar,1624.8,,,16.370726680648236,,1800,
283,canoinhas,2011,FEIJÃO 1ª SAFRA,agricultura familiar,1755.99,,,20.026500386959377,,1800,
284,canoinhas,2012,FEIJÃO 1ª SAFRA,agricultura familiar,1844.19,,,18.63553970818015,,1800,
285,canoinhas,2013,FEIJÃO 1ª SAFRA,agricultura familiar,1984.72,,,18.647981168123703,,1800,
286,canoinhas,2014,FEIJÃO 1ª SAFRA,agricultura familiar,1743.18,,,60.477156167386944,,1800,289.99
287,canoinhas,2015,FEIJÃO 1ª SAFRA,agricultura familiar,1883.2399999999998,,,78.79187629477056,,1800,307.9
288,canoinhas,2016,FEIJÃO 1ª SAFRA,agricultura familiar,2040.94,,,91.67171615877858,,1800,342.27
289,canoinhas,2017,FEIJÃO 1ª SAFRA,agricultura familiar,2065.17,,,80.31529348512305,,1800,332.26
290,canoinhas,2018,FEIJÃO 1ª SAFRA,agricultura familiar,2134.91,,,44.81851182379698,501.79,1800,308.96
291,canoinhas,2019,FEIJÃO 1ª SAFRA,agricultura familiar,2786.27,,267.53000000000003,52.65353124296598,1159.68,1950,
292,canoinhas,2020,FEIJÃO 1ª SAFRA,agricultura familiar,2771.19,,271.29,44.90341260218856,369.43,1950,
293,canoinhas,2021,FEIJÃO 1ª SAFRA,agricultura familiar,3906.2200000000003,,429.61,48.85,483.01,Ex-Ant,
294,poco redondo,2011,FEIJÃO 1ª SAFRA,agricultura familiar,745.66,,,96.82995597075184,,750,14.91
295,poco redondo,2012,FEIJÃO 1ª SAFRA,agricultura familiar,862.67,,,83.31241331386889,,750,127.25
296,poco redondo,2013,FEIJÃO 1ª SAFRA,agricultura familiar,875.66,,,70.15267383852435,,750,167.51
297,poco redondo,2014,FEIJÃO 1ª SAFRA,agricultura familiar,940.47,,,108.01271973481087,,750,168.81
298,poco verde,2011,FEIJÃO 1ª SAFRA,agricultura familiar,1066.91,,,117.69629107509759,,1100,21.34
299,poco verde,2012,FEIJÃO 1ª SAFRA,agricultura familiar,1141.11,,,91.87400050155776,,1100,132.82
300,poco verde,2013,FEIJÃO 1ª SAFRA,agricultura familiar,1201.62,,,80.66416815253258,,1100,174.03
301,poco verde,2014,FEIJÃO 1ª SAFRA,agricultura familiar,1265.2,,,121.60891545358646,,1100,175.3
302,poco verde,2015,FEIJÃO 1ª SAFRA,agricultura familiar,1278.4099999999999,,,40.35343691860774,,1200,115.95
303,poco verde,2016,FEIJÃO 1ª SAFRA,agricultura familiar,1354.77,,,47.78945870157447,,1200,155.04
304,poco verde,2017,FEIJÃO 1ª SAFRA,agricultura familiar,1398.37,,,42.699858115623194,,1200,167.85
305,poco verde,2018,FEIJÃO 1ª SAFRA,agricultura familiar,1428.65,,,24.832258706132958,394.39,1200,155.66
306,taquarituba,2007,FEIJÃO 1ª SAFRA,agricultura empresarial,1534.17,,,220.20798229729914,739.72,2800,72.82
307,taquarituba,2008,FEIJÃO 1ª SAFRA,agricultura empresarial,1769.02,,,176.2563957456437,758.74,2800,82.19
308,taquarituba,2009,FEIJÃO 1ª SAFRA,agricultura empresarial,2403.84,,,234.89494603544267,774.0,2800,133.84
309,taquarituba,2010,FEIJÃO 1ª SAFRA,agricultura empresarial,1789.67,,362.38,65.4,412.24,2800,
310,taquarituba,2011,FEIJÃO 1ª SAFRA,agricultura empresarial,1859.09,,258.06,72.93,367.86,2800,
311,taquarituba,2012,FEIJÃO 1ª SAFRA,agricultura empresarial,1997.7,,402.99,75.92,368.33,2800,
312,taquarituba,2013,FEIJÃO 1ª SAFRA,agricultura empresarial,2283.77,,452.71,69.19,308.13,2800,
313,taquarituba,2014,FEIJÃO 1ª SAFRA,agricultura empresarial,2417.93,,353.0,70.89,322.33,2800,
314,taquarituba,2018,FEIJÃO 1ª SAFRA,agricultura empresarial,3820.73,,472.75,109.58,1510.69,2750,
315,taquarituba,2019,FEIJÃO 1ª SAFRA,agricultura empresarial,4300.33,,493.18,105.8,998.67,2750,
316,taquarituba,2020,FEIJÃO 1ª SAFRA,agricultura empresarial,4752.31,,585.84,114.5,1041.16,2750,
317,taquarituba,2021,FEIJÃO 1ª SAFRA,agricultura empresarial,6036.75,,727.42,103.68,397.28,Ex-Ant,
318,taquarituba,2022,FEIJÃO 1ª SAFRA,agricultura empresarial,9561.199999999999,,1061.35,266.16,1698.35,Ex-Ant,
319,taquarituba,2023,FEIJÃO 1ª SAFRA,agricultura empresarial,7637.75,,959.14,326.55,3312.0699999999997,Ex-Ant,
320,sorriso,2023,FEIJÃO 1ª SAFRA,agricultura empresarial,8270.02,,668.53,262.82,2324.34,Ex-Ant,
321,tabuleiro do norte,2014,MEL,agricultura familiar,4462.6,,,155.47303852419427,,1750,375.38
322,tabuleiro do norte,2015,MEL,agricultura familiar,4466.04,,,183.52993718043368,,1750,375.48
323,tabuleiro do norte,2016,MEL,agricultura familiar,4922.98,,,225.1179568033999,,1750,469.69
324,tabuleiro do norte,2017,MEL,agricultura familiar,5220.349999999999,,,206.44874509025294,,1750,619.49
325,tabuleiro do norte,2018,MEL,agricultura familiar,5866.1,,,125.2095652345075,22.5,1750,490.98
326,formiga,2018,MEL,agricultura familiar,12878.099999999999,,614.15,512.7221220906074,45.89,2025,
327,formiga,2019,MEL,agricultura familiar,12882.939999999999,,614.3,512.87614380267,61.16000000000001,2025,
328,formiga,2020,MEL,agricultura familiar,15096.25,,680.7,380.48087127576565,35.05,2025,
329,formiga,2021,MEL,agricultura familiar,16360.46,,885.69,237.10036713011075,22.650000000000002,2025,
330,formiga,2022,MEL,agricultura familiar,18541.21,,1027.05,1173.6004321058304,63.88000000000001,2025,
331,formiga,2023,MEL,agricultura familiar,21325.69,,1027.96,1758.0227520624521,120.57,2025,
332,bela vista do pi,2018,MEL,nan,2385.96,,495.84,144.13051676666709,164.2,412.5,
333,bela vista do pi,2019,MEL,nan,2390.8,,495.98,137.50868918555375,218.93,412.5,
334,bela vista do pi,2020,MEL,nan,2717.71,,466.17999999999995,94.54702342349428,107.27000000000001,412.5,
335,bela vista do pi,2021,MEL,nan,3264.4,,710.6100000000001,36.29,49.7,Ex-Ant,
336,bela vista do pi,2022,MEL,nan,4067.78,,807.68,191.07,159.82,Ex-Ant,
337,bela vista do pi,2023,MEL,nan,4084.0699999999997,,791.78,250.87,363.34000000000003,Ex-Ant,
338,serra do mel,2014,MEL,nan,3920.71,,,136.71232189077494,,1600,375.22
339,serra do mel,2015,MEL,nan,4524.9,,,185.93211637209922,,1600,393.35
340,serra do mel,2016,MEL,nan,4902.530000000001,,,224.18938369645042,,1600,441.48
341,serra do mel,2017,MEL,nan,4664.22,,,184.60899793060221,,1600,544.73
342,serra do mel,2018,MEL,nan,5331.54,,,113.86969104195362,22.5,1600,399.95
343,botucatu,2018,MEL,agricultura familiar,51722.23,,3321.67,1913.7225499999274,8058.38,6000,
344,botucatu,2020,MEL,agricultura familiar,53487.97,,3059.6400000000003,1724.9870250000156,227.42,6000,
345,botucatu,2021,MEL,agricultura familiar,62107.78,,3674.63,1555.35,160.81,Ex-Post,
346,botucatu,2022,MEL,agricultura familiar,72895.95999999999,,4040.58,3894.07,454.62,Ex-Post,
347,botucatu,2023,MEL,agricultura familiar,75962.54000000001,,3820.28,5810.31,952.3,Ex-Post,
348,crateus,2009,CAPRINOS e OVINOS,agricultura familiar,2854.67574,,,85.6402722,943.2227999999999,,
349,crateus,2010,CAPRINOS e OVINOS,agricultura familiar,3409.9342200000006,,,51.14901330000001,1022.7936,,
350,crateus,2011,CAPRINOS e OVINOS,agricultura familiar,3438.74748,,,51.581212199999996,1056.708,,
351,crateus,2012,CAPRINOS e OVINOS,agricultura familiar,4070.4581400000006,,,61.05687210000001,1319.5991999999999,,
352,crateus,2013,CAPRINOS e OVINOS,agricultura familiar,4155.17844,,,62.32767659999999,1401.204,,
353,crateus,2014,CAPRINOS e OVINOS,agricultura familiar,4755.515646,,,142.66546938,2308.4424,,
354,crateus,2015,CAPRINOS e OVINOS,agricultura familiar,5557.2249912900015,,,166.71674973870003,2040.0351,,
355,crateus,2016,CAPRINOS e OVINOS,agricultura familiar,6226.82412765,,,186.8047238295,2278.2549,,
356,crateus,2017,CAPRINOS e OVINOS,agricultura familiar,6766.15282455,,,202.9845847365,3109.60975,,
357,crateus,2018,CAPRINOS e OVINOS,agricultura familiar,6880.71482175,,,206.42144465249999,3647.65975,,
358,dormentes,2017,CAPRINOS e OVINOS,agricultura familiar,5711.134800000001,,,231.58651614000004,3662.500016,,
359,dormentes,2018,CAPRINOS e OVINOS,agricultura familiar,5879.3595000000005,,,176.380785,2637.434,,
360,dormentes,2019,CAPRINOS e OVINOS,agricultura familiar,5879.3595000000005,,,73.49199375,3670.2839999999997,,
361,dormentes,2020,CAPRINOS e OVINOS,agricultura familiar,6639.675,,,99.595125,1858.1786700000002,,
362,dormentes,2021,CAPRINOS e OVINOS,agricultura familiar,7375.704,,,101.41593,1429.5405799999999,,
363,dormentes,2022,CAPRINOS e OVINOS,agricultura familiar,8036.951999999999,,,200.9238,6796.57951,,
364,ouricuri,2009,CAPRINOS e OVINOS,agricultura familiar,2030.8659000000002,,,60.925977,857.4287999999999,,
365,ouricuri,2010,CAPRINOS e OVINOS,agricultura familiar,2030.8659000000002,,,60.925977,857.4287999999999,,
366,ouricuri,2011,CAPRINOS e OVINOS,agricultura familiar,2149.9884,,,64.499652,870.9887999999999,,
367,ouricuri,2012,CAPRINOS e OVINOS,agricultura familiar,2714.5020000000004,,,81.43506000000001,987.222,,
368,ouricuri,2013,CAPRINOS e OVINOS,agricultura familiar,3376.8504000000003,,,101.30551200000001,1037.6808,,
369,ouricuri,2014,CAPRINOS e OVINOS,agricultura familiar,3939.0172500000003,,,118.1705175,1186.8719999999998,,
370,ouricuri,2015,CAPRINOS e OVINOS,agricultura familiar,4223.6271,,,126.70881299999999,1270.6272,,
371,ouricuri,2016,CAPRINOS e OVINOS,agricultura familiar,4819.323600000001,,,144.579708,1479.0156,,
372,pesqueira,2009,CAPRINOS e OVINOS,agricultura familiar,2242.8380624999995,,,67.28514187499998,878.19,,
373,pesqueira,2010,CAPRINOS e OVINOS,agricultura familiar,2242.8380624999995,,,67.28514187499998,878.19,,
374,pesqueira,2011,CAPRINOS e OVINOS,agricultura familiar,2424.4473749999993,,,72.73342124999998,933.18,,
375,pesqueira,2012,CAPRINOS e OVINOS,agricultura familiar,2898.4265625,,,86.95279687499999,1145.07,,
376,pesqueira,2013,CAPRINOS e OVINOS,agricultura familiar,3105.9131250000005,,,93.17739375000001,1178.55,,
377,pesqueira,2014,CAPRINOS e OVINOS,agricultura familiar,3764.8663500000002,,,112.94599050000001,1349.7359999999999,,
378,pesqueira,2015,CAPRINOS e OVINOS,agricultura familiar,4052.9286,,,121.587858,1577.55,,
379,pesqueira,2016,CAPRINOS e OVINOS,agricultura familiar,4494.191100000001,,,134.825733,1658.85,,
380,alegrete do pi,2018,CAPRINOS e OVINOS,nan,4985.71912,,,112.17868019999999,1320.9925,,
381,alegrete do pi,2019,CAPRINOS e OVINOS,nan,4985.71912,,,62.321489,2125.4700000000003,,
382,alegrete do pi,2020,CAPRINOS e OVINOS,nan,5469.09812,,,82.03647179999999,939.9119000000001,,
383,alegrete do pi,2021,CAPRINOS e OVINOS,nan,6832.3299,,,93.944536125,1149.4006875,,
384,alegrete do pi,2022,CAPRINOS e OVINOS,nan,7691.40346,,,192.28508650000003,5497.404675,,
385,castelo do pi,2018,CAPRINOS e OVINOS,nan,6192.308499999999,,,139.32694124999998,180.0,,
386,castelo do pi,2019,CAPRINOS e OVINOS,nan,6192.308499999999,,,77.40385624999999,240.0,,
387,castelo do pi,2020,CAPRINOS e OVINOS,nan,7051.019499999999,,,105.76529249999999,104.80000000000001,,
388,castelo do pi,2021,CAPRINOS e OVINOS,nan,8154.5203,,,112.124654125,101.39999999999999,,
389,castelo do pi,2022,CAPRINOS e OVINOS,nan,10700.773000000001,,,267.51932500000004,475.3,,
390,piracuruca,2015,CAPRINOS e OVINOS,agricultura familiar,5472.430810659999,,,41.04323107994999,1812.18345,,
391,piracuruca,2016,CAPRINOS e OVINOS,agricultura familiar,5861.3898425,,,43.960423818749994,2128.39095,,
392,piracuruca,2017,CAPRINOS e OVINOS,agricultura familiar,6331.3788425,,,79.14223553125001,2444.4337499999997,,
393,piracuruca,2018,CAPRINOS e OVINOS,agricultura familiar,7158.9625009,,,214.768875027,2409.389975,,
394,apodi,2015,CAPRINOS e OVINOS,agricultura familiar,2958.921,,,88.76763,1400.1000000000001,,
395,apodi,2016,CAPRINOS e OVINOS,agricultura familiar,3298.6275,,,98.958825,1555.665,,
396,apodi,2017,CAPRINOS e OVINOS,agricultura familiar,3510.2865000000006,,,105.30859500000001,1802.6899999999998,,
397,apodi,2018,CAPRINOS e OVINOS,agricultura familiar,3907.4805000000006,,,87.91831125000002,1434.935,,
398,ipanguacu,2008,CAPRINOS e OVINOS,agricultura familiar,1845.782842105263,,,55.37348526315789,452.799,,
399,ipanguacu,2009,CAPRINOS e OVINOS,agricultura familiar,2226.8934671052634,,,66.8068040131579,481.845,,
400,ipanguacu,2010,CAPRINOS e OVINOS,agricultura familiar,2259.075,,,67.77224999999999,452.19,,
401,ipanguacu,2011,CAPRINOS e OVINOS,agricultura familiar,2825.8755000000006,,,84.77626500000001,498.9,,
402,ipanguacu,2012,CAPRINOS e OVINOS,agricultura familiar,3521.8260000000005,,,105.65478000000002,589.14,,
403,ipanguacu,2013,CAPRINOS e OVINOS,agricultura familiar,3779.538,,,113.38614,602.688,,
404,ipanguacu,2014,CAPRINOS e OVINOS,agricultura familiar,4093.404,,,122.80212,798.9,,
405,umarizal,2008,CAPRINOS e OVINOS,agricultura familiar,1323.3371052631576,,,19.850056578947363,3898.533,,
406,umarizal,2009,CAPRINOS e OVINOS,agricultura familiar,1601.558644736842,,,24.02337967105263,3914.7870000000003,,
407,umarizal,2010,CAPRINOS e OVINOS,agricultura familiar,1810.305,,,54.30915,888.18,,
408,umarizal,2011,CAPRINOS e OVINOS,agricultura familiar,1853.25,,,55.5975,1066.26,,
409,umarizal,2012,CAPRINOS e OVINOS,agricultura familiar,2216.8902000000003,,,66.50670600000001,1248.2784,,
410,umarizal,2013,CAPRINOS e OVINOS,agricultura familiar,2403.5907000000007,,,72.10772100000001,1292.2968,,
411,umarizal,2014,CAPRINOS e OVINOS,agricultura familiar,2545.2104999999997,,,76.35631499999998,1298.58,,
412,upanema,2008,CAPRINOS e OVINOS,agricultura familiar,1838.9628157894738,,,55.16888447368421,1065.8025,,
413,upanema,2009,CAPRINOS e OVINOS,agricultura familiar,2226.969592105263,,,66.80908776315789,1040.28,,
414,upanema,2010,CAPRINOS e OVINOS,agricultura familiar,2225.979,,,66.77936999999999,1477.17,,
415,upanema,2011,CAPRINOS e OVINOS,agricultura familiar,2628.6540000000005,,,78.85962,1656.18,,
416,upanema,2012,CAPRINOS e OVINOS,agricultura familiar,3095.6205,,,92.86861499999999,2611.26,,
417,upanema,2013,CAPRINOS e OVINOS,agricultura familiar,3349.343025,,,100.48029075,2615.1366,,
418,upanema,2014,CAPRINOS e OVINOS,agricultura familiar,3567.8160000000007,,,107.03448000000002,2771.88,,
419,barreiras,2006,SOJA,agricultura empresarial,690.01,,,56.74,140.58,2880,75.35
420,barreiras,2007,SOJA,agricultura empresarial,745.83,,,50.92,147.97,2880,78.71
421,barreiras,2008,SOJA,agricultura empresarial,893.24,,,81.22,155.97,2880,98.44
422,barreiras,2009,SOJA,agricultura empresarial,815.6,,,49.24,155.32,2880,96.47
423,barreiras,2010,SOJA,agricultura empresarial,728.4,,,47.74,155.71,2880,92.17
424,barreiras,2011,SOJA,agricultura empresarial,772.19,,163.69,33.28,411.12,2880,
425,barreiras,2012,SOJA,agricultura empresarial,856.29,,288.33,33.57,494.11,2880,
426,barreiras,2013,SOJA,agricultura empresarial,1291.59,,,30.42925410505604,467.78,3000,213.63
427,barreiras,2014,SOJA,agricultura empresarial,1344.17,,283.12,46.32,601.44,3000,
428,barreiras,2015,SOJA,agricultura empresarial,1316.18,,277.06,59.89,765.63,3000,
429,barreiras,2016,SOJA,agricultura empresarial,1409.81,,271.66,64.37,834.45,3000,
430,barreiras,2017,SOJA,agricultura empresarial,1374.32,,267.03,66.01,901.33,3000,
431,barreiras,2018,SOJA,agricultura empresarial,1475.48,,277.04,66.25,1059.66,3000,
432,barreiras,2019,SOJA,agricultura empresarial,1584.08,,284.46,62.84,802.92,3000,
433,barreiras,2020,SOJA,agricultura empresarial,2116.21,,372.0,61.1,697.83,3660,
434,barreiras,2021,SOJA,agricultura empresarial,2458.01,,469.45000000000005,48.72,192.43,Ex-Ant,
435,barreiras,2022,SOJA,agricultura empresarial,5110.59,,656.29,191.31,897.98,Ex-Ant,
436,barreiras,2023,SOJA,agricultura empresarial,4838.12,,647.0,258.01,2736.46,Ex-Ant,
437,brasilia,2005,SOJA,agricultura empresarial,1039.44,,,53.10756715688939,245.9,3000,132.32999999999998
438,brasilia,2006,SOJA,agricultura empresarial,1114.47,,,51.877312524787996,246.24,3000,136.75
439,brasilia,2007,SOJA,agricultura empresarial,1111.62,,,49.02086914111541,240.18,3000,136.58
440,brasilia,2008,SOJA,agricultura empresarial,1394.74,,,52.801539282856226,233.23,3000,152.78
441,brasilia,2009,SOJA,agricultura empresarial,1103.71,,,40.553117429310205,238.94,3000,170.4
442,brasilia,2010,SOJA,agricultura empresarial,1124.31,,,41.280941819261045,241.63,3000,171.29
443,brasilia,2011,SOJA,agricultura empresarial,1093.87,,214.47,49.21,581.17,3000,
444,brasilia,2012,SOJA,agricultura empresarial,1112.13,,265.44,46.94,700.88,3000,
445,brasilia,2013,SOJA,agricultura empresarial,1161.65,,172.32,31.53,502.63,3100,
446,brasilia,2014,SOJA,agricultura empresarial,1257.42,,165.25,34.12,565.72,3100,
447,brasilia,2015,SOJA,agricultura empresarial,1440.14,,173.38,41.3,613.08,3100,
448,brasilia,2016,SOJA,agricultura empresarial,1559.32,,198.03,44.62,701.87,3100,
449,brasilia,2017,SOJA,agricultura empresarial,2030.09,,205.46,106.75,609.9,3600,
450,brasilia,2018,SOJA,agricultura empresarial,2328.92,,200.77,89.53,664.2,3600,
451,brasilia,2019,SOJA,agricultura empresarial,2573.54,,216.52,108.52,499.2,3600,
452,brasilia,2020,SOJA,agricultura empresarial,2624.83,,229.26,93.99,499.49,3600,
453,brasilia,2021,SOJA,agricultura empresarial,3402.66,,584.42,81.02,149.08,Ex-Ant,
454,brasilia,2022,SOJA,agricultura empresarial,6042.72,,808.3100000000001,281.13,454.36,Ex-Ant,
455,brasilia,2023,SOJA,agricultura empresarial,5864.6,,763.3199999999999,382.74,966.35,Ex-Ant,
456,cristalina,2011,SOJA,agricultura empresarial,991.43,,,52.15452129117314,315.38,3000,106.5
457,cristalina,2012,SOJA,agricultura empresarial,1010.49,,,45.59437451910233,309.18,3000,107.62
458,cristalina,2013,SOJA,agricultura empresarial,1159.86,,,49.68142987063941,312.35,3000,170.94
459,cristalina,2014,SOJA,agricultura empresarial,1148.48,,121.33,117.54,442.77,3000,
460,cristalina,2015,SOJA,agricultura empresarial,1402.57,,139.84,175.79,536.97,3000,
461,cristalina,2016,SOJA,agricultura empresarial,1449.22,,142.32,181.43,572.86,3000,
462,cristalina,2017,SOJA,agricultura empresarial,1447.21,,185.67,191.59,640.22,3000,
463,cristalina,2018,SOJA,agricultura empresarial,1771.83,,435.44,81.64,608.99,3150,
